Date,Time,Chan,Freq (kHz),Type,Code Space,ID,S/N,Data1,Units1,Slope1,Int1,Data2,Units2,Slope2,Int2,Signal (dB),Gain Mode,Gain (dB),Latitude,Longitude,Comment
2016-07-13,09:07:58.295,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43241,-157.78920,
2016-07-13,09:07:48.060,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78920,
2016-07-13,09:07:37.713,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43241,-157.78918,
2016-07-13,09:05:49.944,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43241,-157.78917,
2016-07-13,09:05:39.637,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43240,-157.78917,
2016-07-13,09:05:29.326,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43239,-157.78917,
2016-07-13,09:04:17.102,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,62,Auto,36,21.43239,-157.78912,
2016-07-13,09:02:54.018,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,68,Auto,30,21.43239,-157.78911,
2016-07-13,09:02:43.647,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43239,-157.78911,
2016-07-13,09:02:33.281,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,56,Auto,42,21.43239,-157.78911,
2016-07-13,09:02:22.911,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,56,Auto,42,21.43240,-157.78911,
2016-07-13,09:00:39.308,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,63,Auto,36,21.43241,-157.78909,
2016-07-13,09:00:18.611,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,63,Auto,36,21.43240,-157.78909,
2016-07-13,08:59:16.559,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,42,21.43227,-157.78899,
2016-07-13,08:59:06.229,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43221,-157.78896,
2016-07-13,08:58:55.897,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43225,-157.78899,
2016-07-13,08:58:45.570,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43225,-157.78899,
2016-07-13,08:57:33.315,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,56,Auto,42,21.43216,-157.78915,
2016-07-13,08:57:22.987,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,56,Auto,42,21.43210,-157.78928,
2016-07-13,08:57:12.672,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,56,Auto,42,21.43212,-157.78928,
2016-07-13,08:57:02.355,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,54,Auto,42,21.43215,-157.78928,
2016-07-13,08:56:52.053,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,54,Auto,42,21.43222,-157.78925,
2016-07-13,08:56:41.750,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,55,Auto,42,21.43235,-157.78922,
2016-07-13,08:56:00.563,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43246,-157.78926,
2016-07-13,08:55:50.256,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43246,-157.78926,
2016-07-13,08:54:58.793,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,48,21.43243,-157.78925,
2016-07-13,08:54:48.507,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,52,Auto,48,,,
2016-07-13,08:54:38.233,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,48,,,
2016-07-13,08:54:27.952,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,,,
2016-07-13,08:54:17.664,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,,,
2016-07-13,08:54:07.382,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,,,
2016-07-13,08:53:57.096,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43240,-157.78917,
2016-07-13,08:53:46.830,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43240,-157.78917,
2016-07-13,08:53:36.564,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43240,-157.78917,
2016-07-13,08:53:26.301,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43241,-157.78917,
2016-07-13,08:53:16.029,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43241,-157.78917,
2016-07-13,08:53:05.766,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43242,-157.78917,
2016-07-13,08:52:24.697,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43243,-157.78918,
2016-07-13,08:52:14.444,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43242,-157.78918,
2016-07-13,08:52:04.195,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43242,-157.78917,
2016-07-13,08:51:53.940,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43240,-157.78917,
2016-07-13,08:51:43.698,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43241,-157.78920,
2016-07-13,08:51:33.430,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,52,Auto,48,21.43241,-157.78920,
2016-07-13,08:51:23.176,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43241,-157.78920,
2016-07-13,08:51:12.920,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43241,-157.78920,
2016-07-13,08:51:02.673,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43241,-157.78920,
2016-07-13,08:50:52.432,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43241,-157.78920,
2016-07-13,08:50:42.199,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43242,-157.78918,
2016-07-13,08:50:31.952,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43242,-157.78918,
2016-07-13,08:21:48.431,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43240,-157.78920,
2016-07-13,08:21:27.583,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43240,-157.78920,
2016-07-13,08:20:56.261,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,55,Auto,42,21.43241,-157.78918,
2016-07-13,08:19:22.599,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,63,Auto,36,21.43240,-157.78922,
2016-07-13,08:18:51.430,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,54,Auto,42,21.43241,-157.78932,
2016-07-13,08:18:41.027,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,52,Auto,42,21.43241,-157.78932,
2016-07-13,08:18:30.638,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,42,21.43241,-157.78931,
2016-07-13,08:18:20.260,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,52,Auto,42,21.43241,-157.78931,
2016-07-13,08:18:09.881,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43241,-157.78931,
2016-07-13,08:17:59.511,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,58,Auto,42,21.43241,-157.78929,
2016-07-13,08:17:49.132,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43241,-157.78926,
2016-07-13,08:15:34.398,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43238,-157.78915,
2016-07-13,08:15:24.053,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43238,-157.78914,
2016-07-13,08:15:13.710,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,57,Auto,42,21.43238,-157.78914,
2016-07-13,08:15:03.372,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,48,21.43238,-157.78914,
2016-07-13,08:14:53.022,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,48,21.43237,-157.78914,
2016-07-13,08:14:42.674,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43237,-157.78914,
2016-07-13,08:11:57.483,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,54,Auto,42,21.43242,-157.78917,
2016-07-13,08:11:47.182,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,54,Auto,42,21.43242,-157.78917,
2016-07-13,08:11:36.883,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,42,21.43242,-157.78917,
2016-07-13,08:11:26.584,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,42,21.43242,-157.78917,
2016-07-13,08:11:16.288,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,42,21.43242,-157.78918,
2016-07-13,08:11:05.981,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,42,21.43242,-157.78920,
2016-07-13,08:10:55.670,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,42,21.43241,-157.78922,
2016-07-13,08:10:45.377,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,42,21.43241,-157.78922,
2016-07-13,08:10:35.083,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,42,21.43241,-157.78922,
2016-07-13,08:10:24.792,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,54,Auto,42,21.43241,-157.78922,
2016-07-13,08:10:04.218,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,48,21.43239,-157.78925,
2016-07-13,08:09:53.934,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43239,-157.78925,
2016-07-13,08:09:43.650,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43239,-157.78925,
2016-07-13,08:09:33.371,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43240,-157.78925,
2016-07-13,08:09:23.121,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43240,-157.78925,
2016-07-13,08:09:12.843,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43240,-157.78925,
2016-07-13,08:09:02.563,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43241,-157.78922,
2016-07-13,08:08:21.451,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43245,-157.78918,
2016-07-13,08:08:11.185,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43242,-157.78922,
2016-07-13,08:08:00.920,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43242,-157.78925,
2016-07-13,08:07:50.652,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43243,-157.78925,
2016-07-13,08:07:40.399,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43243,-157.78925,
2016-07-13,08:07:30.134,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43244,-157.78925,
2016-07-13,08:07:19.880,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43244,-157.78925,
2016-07-13,08:07:09.628,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43244,-157.78925,
2016-07-13,08:06:59.385,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43244,-157.78925,
2016-07-13,08:06:49.129,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43244,-157.78925,
2016-07-13,08:06:38.872,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43244,-157.78925,
2016-07-13,08:06:28.629,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43245,-157.78925,
2016-07-13,08:06:18.382,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43246,-157.78922,
2016-07-13,08:06:08.125,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43247,-157.78922,
2016-07-13,08:05:57.893,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43247,-157.78922,
2016-07-13,08:05:47.659,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43247,-157.78922,
2016-07-13,08:05:37.423,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43246,-157.78922,
2016-07-13,08:05:27.176,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43246,-157.78922,
2016-07-13,08:05:16.918,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43246,-157.78922,
2016-07-13,08:05:06.678,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43245,-157.78922,
2016-07-13,08:04:56.319,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43243,-157.78925,
2016-07-13,08:04:10.097,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,,,
2016-07-13,08:03:59.578,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,,,
2016-07-13,08:03:49.075,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,,,
2016-07-13,08:03:38.592,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,,,
2016-07-13,07:44:48.483,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43236,-157.78925,
2016-07-13,07:44:38.109,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43237,-157.78925,
2016-07-13,07:44:27.740,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43237,-157.78925,
2016-07-13,07:44:17.870,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43236,-157.78925,
2016-07-13,07:44:07.417,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43236,-157.78925,
2016-07-13,07:43:56.953,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43236,-157.78925,
2016-07-13,07:43:46.497,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43237,-157.78925,
2016-07-13,07:43:36.039,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43236,-157.78925,
2016-07-13,07:43:25.587,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,33,Auto,48,21.43236,-157.78925,
2016-07-13,07:42:42.908,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43237,-157.78925,
2016-07-13,07:42:32.538,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43237,-157.78925,
2016-07-13,07:42:22.184,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43236,-157.78926,
2016-07-13,07:40:12.260,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43238,-157.78922,
2016-07-13,07:40:01.924,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43238,-157.78922,
2016-07-13,07:39:51.588,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43238,-157.78922,
2016-07-13,07:39:41.769,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,87,Auto,12,21.43238,-157.78922,
2016-07-13,07:39:31.341,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,87,Auto,12,21.43239,-157.78922,
2016-07-13,07:39:20.907,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,87,Auto,12,21.43239,-157.78922,
2016-07-13,07:38:08.004,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43242,-157.78922,
2016-07-13,07:37:57.677,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43242,-157.78922,
2016-07-13,07:37:47.343,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43242,-157.78922,
2016-07-13,07:37:37.549,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43241,-157.78922,
2016-07-13,07:37:27.090,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43241,-157.78922,
2016-07-13,07:37:16.627,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,89,Auto,12,21.43241,-157.78922,
2016-07-13,07:36:10.284,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43242,-157.78922,
2016-07-13,07:35:59.981,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43242,-157.78922,
2016-07-13,07:35:49.671,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43242,-157.78922,
2016-07-13,07:35:39.894,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43242,-157.78922,
2016-07-13,07:35:29.489,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43242,-157.78922,
2016-07-13,07:35:19.087,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,87,Auto,12,21.43243,-157.78922,
2016-07-13,07:34:27.410,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43243,-157.78918,
2016-07-13,07:34:17.104,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43242,-157.78915,
2016-07-13,07:34:06.807,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43242,-157.78915,
2016-07-13,07:33:57.026,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,89,Auto,12,21.43243,-157.78917,
2016-07-13,07:33:46.620,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,89,Auto,12,21.43244,-157.78917,
2016-07-13,07:33:36.232,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,89,Auto,12,21.43244,-157.78918,
2016-07-13,07:32:44.236,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43242,-157.78920,
2016-07-13,07:32:33.952,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43243,-157.78920,
2016-07-13,07:32:23.679,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43243,-157.78920,
2016-07-13,07:32:13.907,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,69,Auto,30,21.43243,-157.78920,
2016-07-13,07:32:03.534,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,70,Auto,30,21.43244,-157.78920,
2016-07-13,07:31:53.174,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,70,Auto,30,21.43244,-157.78920,
2016-07-13,07:31:42.811,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43244,-157.78920,
2016-07-13,07:31:32.453,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43244,-157.78920,
2016-07-13,07:31:22.093,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43244,-157.78920,
2016-07-13,07:31:11.730,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43244,-157.78920,
2016-07-13,07:31:01.373,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43244,-157.78920,
2016-07-13,07:30:51.020,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43244,-157.78920,
2016-07-13,07:30:40.650,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43244,-157.78920,
2016-07-13,07:30:30.296,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,38,Auto,48,21.43244,-157.78920,
2016-07-13,07:30:19.931,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43244,-157.78920,
2016-07-13,07:30:09.581,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43244,-157.78920,
2016-07-13,07:29:59.236,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43244,-157.78920,
2016-07-13,07:29:48.898,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43244,-157.78920,
2016-07-13,07:29:38.559,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43244,-157.78920,
2016-07-13,07:29:28.218,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43244,-157.78920,
2016-07-13,07:29:17.880,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43245,-157.78920,
2016-07-13,07:28:13.645,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43243,-157.78918,
2016-07-13,07:28:03.389,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43243,-157.78920,
2016-07-13,07:27:53.138,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43241,-157.78918,
2016-07-13,07:27:43.425,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,70,Auto,30,21.43240,-157.78918,
2016-07-13,07:27:33.097,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,69,Auto,30,21.43247,-157.78920,
2016-07-13,07:27:22.767,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,70,Auto,30,21.43244,-157.78920,
2016-07-13,07:27:12.435,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,52,Auto,48,21.43241,-157.78920,
2016-07-13,07:27:02.107,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,52,Auto,48,21.43237,-157.78918,
2016-07-13,07:26:51.779,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,51,Auto,48,21.43240,-157.78918,
2016-07-13,07:26:10.492,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43243,-157.78920,
2016-07-13,07:26:00.185,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43239,-157.78918,
2016-07-13,07:25:49.864,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43240,-157.78918,
2016-07-13,07:25:08.621,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43247,-157.78920,
2016-07-13,07:24:58.323,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,36,Auto,48,21.43247,-157.78920,
2016-07-13,07:24:48.019,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,38,Auto,48,21.43246,-157.78920,
2016-07-13,07:23:30.188,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43239,-157.78918,
2016-07-13,07:23:19.985,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43240,-157.78918,
2016-07-13,07:23:09.778,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43239,-157.78917,
2016-07-13,07:23:00.104,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43239,-157.78917,
2016-07-13,07:22:49.826,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,87,Auto,12,21.43239,-157.78917,
2016-07-13,07:22:39.536,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43239,-157.78917,
2016-07-13,07:22:29.255,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43239,-157.78917,
2016-07-13,07:22:18.969,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43239,-157.78917,
2016-07-13,07:22:08.693,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43239,-157.78917,
2016-07-13,07:21:58.422,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43239,-157.78917,
2016-07-13,07:21:48.159,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43239,-157.78917,
2016-07-13,07:21:37.891,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43239,-157.78917,
2016-07-13,07:21:27.626,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43239,-157.78917,
2016-07-13,07:21:17.361,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43239,-157.78917,
2016-07-13,07:21:07.091,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43239,-157.78917,
2016-07-13,07:20:56.823,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43239,-157.78917,
2016-07-13,07:20:46.560,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,31,Auto,48,21.43239,-157.78917,
2016-07-13,07:20:36.297,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,31,Auto,48,21.43240,-157.78917,
2016-07-13,07:20:26.040,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,27,Auto,48,21.43240,-157.78917,
2016-07-13,07:20:15.782,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43240,-157.78917,
2016-07-13,07:20:05.510,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43241,-157.78917,
2016-07-13,07:18:59.795,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43244,-157.78917,
2016-07-13,07:18:49.622,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43245,-157.78917,
2016-07-13,07:18:39.456,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43245,-157.78917,
2016-07-13,07:18:29.813,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43245,-157.78917,
2016-07-13,07:18:19.558,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43246,-157.78917,
2016-07-13,07:18:09.303,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43246,-157.78917,
2016-07-13,07:17:59.048,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,52,Auto,48,21.43246,-157.78917,
2016-07-13,07:17:48.793,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,48,21.43247,-157.78917,
2016-07-13,07:17:38.545,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,52,Auto,48,21.43247,-157.78917,
2016-07-13,07:17:28.290,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43247,-157.78917,
2016-07-13,07:17:18.053,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43248,-157.78917,
2016-07-13,07:17:07.821,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43247,-157.78917,
2016-07-13,07:16:57.578,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43247,-157.78917,
2016-07-13,07:16:47.344,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43248,-157.78917,
